DATE,CLOSE,VOLUME
2016-12-14,1530.76,11228597.9
2016-12-15,1466.24,11737201.67
2016-12-16,1474.12,22400377.74
2016-12-17,1534.83,22255095.6
2016-12-18,1523.65,24086635.71
2016-12-19,1510.19,20041558.42
2016-12-20,1470.27,25150942.89
2016-12-21,1413.64,12749305.41
2016-12-22,1433.12,9284635.03
2016-12-23,1420.64,12855635.82
2016-12-24,1473.13,36157295.87
2016-12-25,1424.11,29797567.82
2016-12-26,1396.79,13280077.27
2016-12-27,1439.54,26325983.29
2016-12-28,1479.15,22896702.3
2016-12-29,1433.94,29763823.54
2016-12-30,1455.22,19100698.24
2016-12-31,1461.17,13951965.74
2017-01-01,1451.25,7677578.41
2017-01-02,1387.88,18891579.71
2017-01-03,1370.94,23337976.94
2017-01-04,1438.33,33890021.01
2017-01-05,1413.3,11417566.15
2017-01-06,1310.47,32324082.18
2017-01-07,1367.84,31085396.27
2017-01-08,1465.78,22692992.77
2017-01-09,1470.22,18473625.67
2017-01-10,1468.01,23894903.48
2017-01-11,1427.29,9560600.49
2017-01-12,1521.11,19803511.87
2017-01-13,1534.43,14684359.26
2017-01-14,1554.3,16216190.86
2017-01-15,1688.79,16846789.09
2017-01-16,1635.57,18148369.98
2017-01-17,1658.31,25177318.73
2017-01-18,1716.35,26584276.72
2017-01-19,1599.51,17784102.5
2017-01-20,1563.56,22574151.06
2017-01-21,1515.67,35441669.39
2017-01-22,1512.09,25940535.15
2017-01-23,1480.92,24914225.65
2017-01-24,1425.94,31599825.52
2017-01-25,1479.19,27173560.83
2017-01-26,1485.93,27685797.37
2017-01-27,1543.49,14198839.09
2017-01-28,1582.04,8181779.6
2017-01-29,1530.76,32364329.45
2017-01-30,1542.7,15543487.16
2017-01-31,1554.44,24143243.11
2017-02-01,1418.52,21240581.52
2017-02-02,1477.09,32902098.77
2017-02-03,1437.3,14148215.47
2017-02-04,1379.62,8651032.75
2017-02-05,1470.42,11072026.71
2017-02-06,1424.37,24470628.86
2017-02-07,1475.81,11482833.14
2017-02-08,1426.93,32511257.56
2017-02-09,1414.58,14534565.6
2017-02-10,1419.26,24992584.64
2017-02-11,1470.44,18615806.2
2017-02-12,1564.03,34073449.43
2017-02-13,1653.83,32240687.32
2017-02-14,1610.95,29297815.54
2017-02-15,1519.53,11222270.79
2017-02-16,1498.49,22546916.71
2017-02-17,1429.69,30548889.58
2017-02-18,1355.71,31010591.82
2017-02-19,1459.74,25371322.22
2017-02-20,1542.14,15266346.5
2017-02-21,1547.46,8184943.62
2017-02-22,1474.83,31574067.81
2017-02-23,1530.0,35743717.81
2017-02-24,1469.73,19907237.36
2017-02-25,1666.52,17653956.6
2017-02-26,1688.64,28963818.0
2017-02-27,1733.15,10956259.53
2017-02-28,1890.74,44138251.56
2017-03-01,1901.4,45470664.08
2017-03-02,1833.36,37687432.88
2017-03-03,1709.86,9295053.7
2017-03-04,1732.99,37237400.85
2017-03-05,1946.33,21141109.61
2017-03-06,1938.02,34934820.52
2017-03-07,1854.06,37991963.39
2017-03-08,1807.81,30855846.67
2017-03-09,1753.71,30168537.88
2017-03-10,1808.03,32167115.54
2017-03-11,1801.68,20604103.56
2017-03-12,1754.53,27902290.83
2017-03-13,1852.44,42541486.77
2017-03-14,1924.46,41101623.48
2017-03-15,1953.84,13714200.66
2017-03-16,2030.98,13223285.17
2017-03-17,2126.49,18449277.42
2017-03-18,2124.47,18733833.36
2017-03-19,2017.3,14126421.3
2017-03-20,2027.75,38266882.09
2017-03-21,2162.68,23127368.44
2017-03-22,2308.16,24922515.17
2017-03-23,2447.1,54905501.31
2017-03-24,2394.72,13579745.2
2017-03-25,2353.49,11972196.28
2017-03-26,2560.11,45917824.67
2017-03-27,2565.62,37844453.25
2017-03-28,2521.77,29344061.21
2017-03-29,2511.19,38928042.62
2017-03-30,2678.46,15806129.56
2017-03-31,2748.81,40439321.68
2017-04-01,2616.67,64574792.92
2017-04-02,2683.32,61990692.97
2017-04-03,2709.79,19987173.3
2017-04-04,2694.62,36818982.02
2017-04-05,2781.46,33107950.66
2017-04-06,2773.34,37635308.22
2017-04-07,2954.5,21511269.54
2017-04-08,3057.41,20849993.95
2017-04-09,3232.82,41967502.0
2017-04-10,3412.75,82412359.85
2017-04-11,3466.58,40071589.76
2017-04-12,3451.15,35849021.63
2017-04-13,3422.81,49118932.65
2017-04-14,3620.14,42088495.67
2017-04-15,3727.88,46262633.01
2017-04-16,3572.42,51060042.92
2017-04-17,3713.81,41270634.97
2017-04-18,3719.67,39906045.1
2017-04-19,3850.28,82468107.52
2017-04-20,4075.22,23993226.9
2017-04-21,4101.72,29278315.21
2017-04-22,4136.15,72646393.07
2017-04-23,4060.09,21031916.7
2017-04-24,3927.29,29283589.74
2017-04-25,3774.94,91884079.14
2017-04-26,3832.82,50616471.76
2017-04-27,3933.58,68060399.42
2017-04-28,4178.88,89798583.82
2017-04-29,4054.47,44039949.13
2017-04-30,4113.7,86588820.88
2017-05-01,3968.37,84445449.78
2017-05-02,3994.29,78790684.99
2017-05-03,3896.3,24204544.13
2017-05-04,3855.99,43186892.43
2017-05-05,4018.48,78611802.16
2017-05-06,4091.73,66643967.96
2017-05-07,4092.11,67618198.7
2017-05-08,4156.93,36665013.64
2017-05-09,3830.44,43209421.04
2017-05-10,3740.93,37286418.12
2017-05-11,3716.42,80231220.89
2017-05-12,3797.34,87063079.58
2017-05-13,4089.82,65447562.09
2017-05-14,4277.55,90762297.18
2017-05-15,4081.06,49421984.62
2017-05-16,4095.01,33384315.93
2017-05-17,4287.98,37056284.7
2017-05-18,4340.78,58692678.7
2017-05-19,4297.65,45922567.0
2017-05-20,4676.19,50110741.49
2017-05-21,5181.49,63799910.42
2017-05-22,5320.67,78907919.36
2017-05-23,5242.79,84168265.55
2017-05-24,5760.75,121412767.92
2017-05-25,5531.4,83184984.22
2017-05-26,5467.9,115394192.39
2017-05-27,5438.85,50033002.37
2017-05-28,5972.75,89419587.28
2017-05-29,5741.92,92866228.26
2017-05-30,5836.51,62186354.89
2017-05-31,5549.98,84296424.94
2017-06-01,5668.47,48332229.53
2017-06-02,5558.36,47814892.88
2017-06-03,5632.14,65103411.35
2017-06-04,5289.38,32486381.62
2017-06-05,5299.09,128729062.01
2017-06-06,5648.27,43086572.78
2017-06-07,5633.31,56444159.85
2017-06-08,6027.95,92911683.08
2017-06-09,5739.71,45284875.69
2017-06-10,6111.55,82349139.79
2017-06-11,5688.54,103261681.27
2017-06-12,5668.86,139217691.32
2017-06-13,5321.64,50753329.12
2017-06-14,5619.18,105649543.29
2017-06-15,5757.43,37346265.86
2017-06-16,6037.95,66863362.02
2017-06-17,6564.88,59027831.72
2017-06-18,6718.41,49182101.31
2017-06-19,6746.65,90306155.47
2017-06-20,6838.88,73058302.45
2017-06-21,6872.71,45226475.53
2017-06-22,6690.98,167102300.81
2017-06-23,6672.65,45799671.76
2017-06-24,6485.59,130559775.57
2017-06-25,6549.89,135295064.74
2017-06-26,6446.24,47878689.26
2017-06-27,6703.43,80200360.34
2017-06-28,7071.8,93923735.29
2017-06-29,7104.47,174314587.79
2017-06-30,6277.06,143280258.68
2017-07-01,6126.09,44474721.36
2017-07-02,6756.91,49262712.62
2017-07-03,6960.12,73997385.48
2017-07-04,7216.54,177463050.58
2017-07-05,6834.56,166800060.32
2017-07-06,6816.23,89963121.44
2017-07-07,6704.95,73078066.05
2017-07-08,6667.85,95178423.5
2017-07-09,6791.18,103938025.98
2017-07-10,6960.86,65943758.47
2017-07-11,6660.34,146236049.97
2017-07-12,6735.08,44983336.07
2017-07-13,6358.42,112983419.19
2017-07-14,5973.78,80315686.88
2017-07-15,6131.83,35651501.74
2017-07-16,6098.39,118801120.4
2017-07-17,6107.49,112493445.03
2017-07-18,5919.05,96813814.64
2017-07-19,5724.31,57184985.38
2017-07-20,5778.06,58538612.05
2017-07-21,5696.73,119651106.4
2017-07-22,6014.6,72252128.86
2017-07-23,6058.79,97866944.29
2017-07-24,6420.85,51789904.8
2017-07-25,6215.05,117103797.25
2017-07-26,5941.02,72345227.41
2017-07-27,5854.36,47938912.26
2017-07-28,5944.98,66074567.55
2017-07-29,5493.62,72442229.98
2017-07-30,5597.99,104303039.41
2017-07-31,5621.63,38636428.21
2017-08-01,6137.61,39784568.13
2017-08-02,6495.72,120645669.55
2017-08-03,6673.52,39374030.11
2017-08-04,7100.7,154807266.88
2017-08-05,7454.32,113680420.91
2017-08-06,7320.22,123429087.35
2017-08-07,6835.35,128055570.2
2017-08-08,6898.22,131397382.16
2017-08-09,7187.06,63762459.03
2017-08-10,7205.45,38915916.49
2017-08-11,7109.22,163404841.8
2017-08-12,6998.73,78467504.1
2017-08-13,7140.71,86327836.51
2017-08-14,7082.09,66449972.71
2017-08-15,7193.82,59659788.12
2017-08-16,7044.7,75013979.54
2017-08-17,7367.41,76377552.49
2017-08-18,7747.99,149661663.32
2017-08-19,7984.57,116232636.2
2017-08-20,7833.06,89762598.08
2017-08-21,7707.3,65383169.3
2017-08-22,7616.57,55512230.1
2017-08-23,6994.45,72119696.93
2017-08-24,6959.61,96070518.15
2017-08-25,7045.64,36887339.07
2017-08-26,6864.64,51629600.0
2017-08-27,7213.63,147616007.25
2017-08-28,7432.55,107574393.34
2017-08-29,7542.2,101086864.87
2017-08-30,7590.55,89079031.83
2017-08-31,6963.81,61143144.52
2017-09-01,7056.58,104111771.93
2017-09-02,7269.85,151451255.0
2017-09-03,7619.59,134365986.2
2017-09-04,7698.14,100389717.21
2017-09-05,7490.98,154534272.93
2017-09-06,7754.88,99818823.39
2017-09-07,8721.99,67021526.97
2017-09-08,9333.38,161419402.19
2017-09-09,9256.81,69969383.77
2017-09-10,10055.46,79191258.74
2017-09-11,9542.5,151128704.95
2017-09-12,9636.94,147115740.46
2017-09-13,9724.72,173928825.79
2017-09-14,9562.63,87321401.72
2017-09-15,10045.24,118149890.76
2017-09-16,10140.31,249663533.85
2017-09-17,10319.71,193673554.82
2017-09-18,10603.6,245351446.94
2017-09-19,10178.37,145735424.1
2017-09-20,10468.89,173261717.93
2017-09-21,10270.72,248930854.8
2017-09-22,10962.89,124130146.93
2017-09-23,10943.74,263724789.74
2017-09-24,11047.45,223164035.43
2017-09-25,10953.36,108710929.9
2017-09-26,10990.81,266992925.4
2017-09-27,10679.75,130157924.61
2017-09-28,10605.48,88652056.07
2017-09-29,10250.74,214371254.19
2017-09-30,9964.59,211749177.27
2017-10-01,9873.3,80309161.91
2017-10-02,10695.74,211502190.65
2017-10-03,11092.96,191987592.97
2017-10-04,11430.57,217261971.1
2017-10-05,11298.56,239076765.07
2017-10-06,11181.0,102310225.68
2017-10-07,11176.95,76778216.13
2017-10-08,9863.54,158838812.92
2017-10-09,9693.05,219663716.85
2017-10-10,9352.53,219031966.34
2017-10-11,9346.38,117325954.96
2017-10-12,9684.7,237130730.83
2017-10-13,9862.67,196455536.08
2017-10-14,10085.19,231087881.95
2017-10-15,9785.15,243806181.81
2017-10-16,10286.0,52441266.85
2017-10-17,10411.15,150149797.96
2017-10-18,10551.54,84004906.45
2017-10-19,10675.59,134952967.46
2017-10-20,10670.88,149514064.3
2017-10-21,11307.24,97846842.69
2017-10-22,11261.46,268659247.23
2017-10-23,11888.75,131624640.88
2017-10-24,12018.82,229343623.08
2017-10-25,12795.02,84303362.26
2017-10-26,13157.16,113388098.9
2017-10-27,12744.09,209687811.72
2017-10-28,12829.17,280070199.45
2017-10-29,13238.89,260499763.87
2017-10-30,12936.19,227107627.85
2017-10-31,13098.57,198372946.19
2017-11-01,13175.95,205520636.3
2017-11-02,13631.83,143761454.91
2017-11-03,13183.5,290865750.98
2017-11-04,13072.18,215504879.04
2017-11-05,13086.03,237856859.7
2017-11-06,12778.62,158136901.47
2017-11-07,12435.92,151973643.18
2017-11-08,12477.73,291707755.72
2017-11-09,12537.97,106743723.45
2017-11-10,12980.44,280487425.77
2017-11-11,13076.38,108006435.63
2017-11-12,13608.13,127469629.91
2017-11-13,13652.59,231134036.93
2017-11-14,14196.24,118290446.36
2017-11-15,14657.23,251400000.19
2017-11-16,14546.34,306155080.02
2017-11-17,13558.78,297406503.73
2017-11-18,14150.52,115514911.27
2017-11-19,13656.58,238950818.53
2017-11-20,13349.54,212615141.44
2017-11-21,13322.55,140334564.98
2017-11-22,13942.86,224729868.88
2017-11-23,14846.16,260332956.48
2017-11-24,14439.6,136028382.55
2017-11-25,14712.43,183466534.76
2017-11-26,14622.63,183206620.5
2017-11-27,13585.72,202864841.71
2017-11-28,13496.97,98679844.96
2017-11-29,14798.1,241179744.53
2017-11-30,15071.69,270625177.58
2017-12-01,15150.71,231870141.63
2017-12-02,14712.54,290441594.65
2017-12-03,14893.55,236207729.47
2017-12-04,14367.94,152038718.97
2017-12-05,13364.62,196472922.94
2017-12-06,13849.16,340663881.83
2017-12-07,13112.94,309149758.57
2017-12-08,13144.59,127111275.66
2017-12-09,14338.73,86886566.77
2017-12-10,14763.61,260054376.18
2017-12-11,14483.03,308579153.24
2017-12-12,13639.49,184334514.13
2017-12-13,13102.41,182979046.61
2017-12-14,12800.15,246073134.63
2017-12-15,12302.63,205817402.88
2017-12-16,13056.7,103558474.57
2017-12-17,12409.09,74370858.68
2017-12-18,12694.44,278661534.65
2017-12-19,12443.56,167058052.35
2017-12-20,11968.27,263181783.89
2017-12-21,12084.44,289085085.84
2017-12-22,11164.62,254685721.67
2017-12-23,11486.17,223223466.11
2017-12-24,10927.18,212600601.06
2017-12-25,10246.66,52764262.79
2017-12-26,9705.82,176248780.47
2017-12-27,9956.86,177886067.72
2017-12-28,10950.88,151686296.62
2017-12-29,11082.0,178589093.85
2017-12-30,11330.64,120810809.16
2017-12-31,10902.98,126944253.79
2018-01-01,11241.18,168351331.36
2018-01-02,11389.82,135752925.35
2018-01-03,11547.61,255326355.7
2018-01-04,11614.56,241448597.58
2018-01-05,10985.24,238707369.4
2018-01-06,11978.52,82859225.21
2018-01-07,11566.39,227140729.9
2018-01-08,12013.75,95724651.94
2018-01-09,11904.35,261283751.67
2018-01-10,12515.44,284394821.04
2018-01-11,11512.68,248020020.74
2018-01-12,11477.86,262399201.17
2018-01-13,11296.67,163845434.25
2018-01-14,10921.79,183031789.44
2018-01-15,10206.2,175607876.67
2018-01-16,10549.67,212347943.57
2018-01-17,11145.94,171794549.42
2018-01-18,11462.99,78120956.75
2018-01-19,10894.45,261903269.26
2018-01-20,10753.42,246903895.01
2018-01-21,10646.92,175518157.29
2018-01-22,10642.56,80200039.79
2018-01-23,10721.02,241079853.6
2018-01-24,10552.54,240150159.55
2018-01-25,11061.57,238562409.0
2018-01-26,10492.71,125163454.67
2018-01-27,10993.19,148869548.15
2018-01-28,10940.23,74284382.09
2018-01-29,11065.57,232957710.51
2018-01-30,10632.58,243038738.76
2018-01-31,10345.26,111762526.29
2018-02-01,10555.31,170110362.4
2018-02-02,10378.0,81951326.74
2018-02-03,10114.3,189203938.19
2018-02-04,9950.73,61452557.02
2018-02-05,10094.08,126048045.19
2018-02-06,10424.37,163178432.32
2018-02-07,10690.96,260048835.61
2018-02-08,10961.95,247941440.83
2018-02-09,10866.31,110262127.84
2018-02-10,10719.47,111666933.34
2018-02-11,10530.78,61197046.05
2018-02-12,10442.48,131699383.8
2018-02-13,10563.22,105343207.84
2018-02-14,10286.85,159954205.81
2018-02-15,10241.52,225621184.66
2018-02-16,10507.05,185177139.25
2018-02-17,10647.08,58318252.85
2018-02-18,10446.28,114197153.64
2018-02-19,10712.89,189266779.43
2018-02-20,11032.4,150105269.48
2018-02-21,10731.44,222606434.42
2018-02-22,10490.04,203728795.66
2018-02-23,10407.1,122274094.55
2018-02-24,10574.46,260625684.7
2018-02-25,10433.89,81595189.97
2018-02-26,10951.2,59344443.8
2018-02-27,10776.59,145067620.79
2018-02-28,11078.63,256414018.66
2018-03-01,10593.3,144061969.12
2018-03-02,9977.37,220322665.69
2018-03-03,9960.29,71915965.48
2018-03-04,9842.51,154084488.11
2018-03-05,10035.71,163231047.58
2018-03-06,9762.43,120520618.01
2018-03-07,9357.04,150877736.24
2018-03-08,9269.3,189259287.27
2018-03-09,9065.62,70058616.78
2018-03-10,8954.19,74903469.06
2018-03-11,8974.6,50489223.16
2018-03-12,8441.46,152042657.69
2018-03-13,8952.47,50877753.41
2018-03-14,9074.25,153770957.88
2018-03-15,8694.08,148598056.66
2018-03-16,8989.17,74200031.35
2018-03-17,9362.31,65444855.17
2018-03-18,9020.81,187689489.95
2018-03-19,9335.84,189409645.48
2018-03-20,8878.52,94032035.78
2018-03-21,8409.45,46796661.76
2018-03-22,8502.51,77490207.77
2018-03-23,7908.42,126533123.94
2018-03-24,7578.9,117828911.04
2018-03-25,7358.48,73095405.46
2018-03-26,7468.36,173649896.85
2018-03-27,7366.45,40377814.29
2018-03-28,7210.73,83068942.31
2018-03-29,7560.25,108466426.19
2018-03-30,7585.95,74805929.38
2018-03-31,7758.37,58087567.58
2018-04-01,7559.0,140743186.5
2018-04-02,7277.46,70871229.02
2018-04-03,6857.22,127121744.29
2018-04-04,6763.59,44182645.44
2018-04-05,6602.67,86476150.55
2018-04-06,6495.23,108515932.32
2018-04-07,6742.82,146683652.45
2018-04-08,6724.68,147515218.33
2018-04-09,6512.64,53245282.65
2018-04-10,6680.7,156323422.68
2018-04-11,6451.78,32558674.06
2018-04-12,6520.59,124183614.37
2018-04-13,6702.65,53442155.96
2018-04-14,6697.85,68803305.11
2018-04-15,6680.09,87603796.56
2018-04-16,6430.22,118534131.59
2018-04-17,6311.1,115663601.75
2018-04-18,6039.22,57330979.76
2018-04-19,5839.86,97496147.99
2018-04-20,5973.14,139116401.98
2018-04-21,5938.1,71697498.19
2018-04-22,5498.77,42767479.83
2018-04-23,5460.86,28467611.22
2018-04-24,5355.31,109478058.85
2018-04-25,5223.19,127479440.88
2018-04-26,4954.33,94116967.06
2018-04-27,4892.21,46362129.05
2018-04-28,4582.1,36825262.7
2018-04-29,4665.2,112130699.86
2018-04-30,4572.97,92280362.14
2018-05-01,4668.75,85316067.91
2018-05-02,4315.38,100932373.63
2018-05-03,4323.28,64619899.25
2018-05-04,4253.36,99761577.81
2018-05-05,4290.62,80296913.74
2018-05-06,4166.51,60328641.54
2018-05-07,4555.39,103892992.57
2018-05-08,4368.04,105721775.62
2018-05-09,4394.79,55544081.54
2018-05-10,4620.49,66661463.71
2018-05-11,4740.58,99836980.56
2018-05-12,4726.87,96731486.15
2018-05-13,4549.47,45745062.17
2018-05-14,4716.85,88757463.57
2018-05-15,4835.46,52437800.29
2018-05-16,4882.54,85392834.0
2018-05-17,4881.33,34468861.54
2018-05-18,5166.28,94147559.11
2018-05-19,4813.08,102200354.35
2018-05-20,4850.71,117401110.29
2018-05-21,4717.95,116246380.55
2018-05-22,4498.87,70745844.25
2018-05-23,4501.34,42913096.26
2018-05-24,4368.75,60708796.2
2018-05-25,4453.74,38885333.73
2018-05-26,4788.57,74048599.93
2018-05-27,4985.22,56056609.6
2018-05-28,4741.63,87172971.79
2018-05-29,4750.59,83228014.57
2018-05-30,4749.86,108461322.72
2018-05-31,4635.17,50633693.8
2018-06-01,4631.67,48131858.79
2018-06-02,4446.52,73472269.03
2018-06-03,4264.88,106540440.63
2018-06-04,3929.73,86478356.18
2018-06-05,3747.68,64609069.82
2018-06-06,3839.32,89917307.87
2018-06-07,3747.58,78004880.68
2018-06-08,3549.79,62443961.09
2018-06-09,3749.93,60738646.13
2018-06-10,3597.92,84641197.0
2018-06-11,3628.6,47836512.49
2018-06-12,3706.74,24420440.21
2018-06-13,3513.97,29466391.84
2018-06-14,3474.86,70498518.77
2018-06-15,3340.89,25928544.06
2018-06-16,3383.49,25872603.7
2018-06-17,3199.48,17602267.22
2018-06-18,3319.2,47624092.33
2018-06-19,3341.26,57078716.57
2018-06-20,3501.48,86957498.56
2018-06-21,3598.63,57812510.27
2018-06-22,3462.06,84429055.57
2018-06-23,3455.36,22561959.98
2018-06-24,3513.44,44468125.66
2018-06-25,3359.18,30964474.3
2018-06-26,3197.56,63832184.83
2018-06-27,3197.26,75197260.08
2018-06-28,3277.8,22449542.95
2018-06-29,3254.96,47191233.96
2018-06-30,3094.84,44056697.75
2018-07-01,2920.98,54856223.77
2018-07-02,2719.29,64214804.13
2018-07-03,2725.73,45244857.35
2018-07-04,2462.33,36065571.86
2018-07-05,2367.95,23719650.07
2018-07-06,2170.39,54073135.26
2018-07-07,2131.08,47439544.83
2018-07-08,2102.82,35975459.69
2018-07-09,2144.99,26258109.82
2018-07-10,2116.44,13618985.85
2018-07-11,2127.47,41660802.93
2018-07-12,2091.19,11745497.02
2018-07-13,2095.96,13674959.66
2018-07-14,2085.32,40153685.23
2018-07-15,2049.07,45417024.25
2018-07-16,2071.49,35192085.34
2018-07-17,2059.87,17862783.85
2018-07-18,2105.36,25410596.8
2018-07-19,2194.98,17122500.47
2018-07-20,2266.0,53776842.63
2018-07-21,2138.1,44261186.3
2018-07-22,2179.39,18241647.94
2018-07-23,2170.91,39341583.28
2018-07-24,2149.3,44437396.15
2018-07-25,2170.85,50578970.74
2018-07-26,2185.06,22814368.6
2018-07-27,2126.45,12456716.24
2018-07-28,2277.87,40772811.09
2018-07-29,2276.62,13654188.93
2018-07-30,2281.35,35600647.36
2018-07-31,2180.56,32999883.8
2018-08-01,2237.52,36649008.48
2018-08-02,2060.99,16667407.38
2018-08-03,2043.41,24567955.99
2018-08-04,2042.46,39162114.07
2018-08-05,2126.38,14996493.38
2018-08-06,2261.67,48205325.06
2018-08-07,2121.11,23559971.02
2018-08-08,2055.7,27143861.16
2018-08-09,2093.83,12360825.74
2018-08-10,2095.11,29841296.45
2018-08-11,2057.25,32447602.49
2018-08-12,2034.26,44187488.82
2018-08-13,2011.59,28058219.94
2018-08-14,1966.97,15860931.45
2018-08-15,1948.83,42610168.87
2018-08-16,1971.58,20967563.89
2018-08-17,1979.08,36754269.82
2018-08-18,1930.77,43527946.23
2018-08-19,1944.92,38246115.79
2018-08-20,1969.65,34910173.37
2018-08-21,1978.58,27722358.0
2018-08-22,1969.51,15522836.42
2018-08-23,1972.08,14271497.61
2018-08-24,1902.72,39399582.12
2018-08-25,1841.41,25131692.79
2018-08-26,1725.35,13085705.11
2018-08-27,1691.99,15978050.67
2018-08-28,1557.72,27092561.12
2018-08-29,1522.52,32782759.43
2018-08-30,1452.63,20511499.45
2018-08-31,1470.26,7774748.82
2018-09-01,1505.56,27294614.26
2018-09-02,1544.02,15573875.64
2018-09-03,1662.06,21681235.95
2018-09-04,1689.85,26883811.07
2018-09-05,1650.09,28740772.1
2018-09-06,1552.59,8201734.61
2018-09-07,1514.47,20325095.89
2018-09-08,1485.92,9868331.73
2018-09-09,1589.2,33985114.19
2018-09-10,1508.24,17082030.69
2018-09-11,1489.72,20199207.27
2018-09-12,1491.16,27344609.37
2018-09-13,1527.09,20655486.41
2018-09-14,1624.78,18531382.54
2018-09-15,1599.94,12258704.44
2018-09-16,1674.28,15897167.78
2018-09-17,1698.31,22030349.64
2018-09-18,1628.02,17120838.31
2018-09-19,1601.96,28858641.54
2018-09-20,1516.93,18592135.97
2018-09-21,1630.22,28810648.87
2018-09-22,1638.47,38740080.47
2018-09-23,1604.88,35938734.6
2018-09-24,1674.08,24075584.13
2018-09-25,1601.59,16889447.39
2018-09-26,1574.23,9825059.72
2018-09-27,1504.28,26263432.9
2018-09-28,1544.18,29285979.83
2018-09-29,1561.4,10727420.7
2018-09-30,1558.47,37648597.6
2018-10-01,1540.23,10091932.25
2018-10-02,1540.14,17681444.59
2018-10-03,1484.26,32801409.26
2018-10-04,1431.17,15103695.6
2018-10-05,1427.71,29872239.78
2018-10-06,1487.08,32944177.98
2018-10-07,1555.71,27530827.2
2018-10-08,1555.49,38501757.53
2018-10-09,1472.65,34907727.12
2018-10-10,1473.49,17081040.92
2018-10-11,1469.36,24723993.98
2018-10-12,1502.52,26317284.86
2018-10-13,1517.3,15079165.78
2018-10-14,1532.38,30772206.02
2018-10-15,1629.94,38360204.98
2018-10-16,1681.58,34414607.46
2018-10-17,1547.82,34464710.29
2018-10-18,1629.37,31319736.96
2018-10-19,1696.97,14262537.22
2018-10-20,1697.92,10438901.39
2018-10-21,1783.88,17054205.79
2018-10-22,1769.43,21029275.34
2018-10-23,1773.87,22422907.28
2018-10-24,1698.32,9815044.18
2018-10-25,1684.0,12638151.47
2018-10-26,1655.47,24775459.52
2018-10-27,1583.45,38499833.03
2018-10-28,1681.52,30824380.26
2018-10-29,1654.15,33808453.47
2018-10-30,1649.65,17693423.09
2018-10-31,1608.44,18370240.36
2018-11-01,1528.39,21132561.02
2018-11-02,1492.85,36383294.49
2018-11-03,1438.53,21477731.14
2018-11-04,1415.38,19612647.3
2018-11-05,1345.91,26482212.78
2018-11-06,1333.9,9032150.29
2018-11-07,1368.85,29586191.28
2018-11-08,1382.64,18179417.87
2018-11-09,1368.87,20405147.66
2018-11-10,1368.5,8513152.42
2018-11-11,1327.32,22660467.72
2018-11-12,1336.03,8422274.92
2018-11-13,1266.12,21875063.35
2018-11-14,1232.5,15674973.91
2018-11-15,1275.65,11671024.67
2018-11-16,1316.02,14351721.03
2018-11-17,1258.83,7942532.76
2018-11-18,1263.22,14045495.63
2018-11-19,1264.3,26056000.87
2018-11-20,1214.24,6182615.74
2018-11-21,1242.31,9896884.76
2018-11-22,1309.55,31418407.47
2018-11-23,1341.31,9830078.19
2018-11-24,1308.07,17706568.32
2018-11-25,1364.38,14341848.89
2018-11-26,1339.79,25487663.18
2018-11-27,1343.51,9277573.97
2018-11-28,1350.34,14438887.26
2018-11-29,1378.94,19508533.41
2018-11-30,1406.78,31236258.61
2018-12-01,1377.63,8421892.27
2018-12-02,1316.08,16196477.02
2018-12-03,1277.06,10353646.09
2018-12-04,1352.51,24483712.68
2018-12-05,1336.04,14353261.72
2018-12-06,1324.68,23266539.85
2018-12-07,1258.34,15145735.56
2018-12-08,1272.25,13496233.55
2018-12-09,1212.23,21911131.95
2018-12-10,1061.08,22009545.68
2018-12-11,1074.87,9276178.36
2018-12-12,1032.49,11153955.85
2018-12-13,1037.18,17295550.49
2018-12-14,956.02,23543622.39
2018-12-15,944.34,5721980.63
2018-12-16,963.64,20623334.36
2018-12-17,950.32,5034163.16
2018-12-18,945.96,19710080.54
2018-12-19,973.74,15257735.78
2018-12-20,1050.73,7078963.36
2018-12-21,1060.23,13865533.31
2018-12-22,1066.47,12197674.33
2018-12-23,1047.25,6661111.72
2018-12-24,1008.53,6351751.42
2018-12-25,974.37,19562056.67
2018-12-26,931.71,9505674.3
2018-12-27,915.52,6983715.55
2018-12-28,927.87,17135147.91
2018-12-29,867.0,15134263.28
2018-12-30,890.08,9886949.08
2018-12-31,950.2,16538606.57
2019-01-01,955.05,18237063.08
2019-01-02,998.31,10720535.12
2019-01-03,991.97,10079441.67
2019-01-04,1010.17,12233320.93
2019-01-05,1026.57,8881104.68
2019-01-06,1002.7,10433469.84
2019-01-07,1023.27,19159089.37
2019-01-08,1025.03,15350239.12
2019-01-09,1062.37,22831144.58
2019-01-10,1060.87,10285388.61
2019-01-11,1051.59,14185392.02
2019-01-12,1095.48,21091196.88
2019-01-13,1129.79,9870197.01
2019-01-14,1180.02,17735738.25
2019-01-15,1188.7,27677218.62
2019-01-16,1191.39,12392631.78
2019-01-17,1238.96,22183791.83
2019-01-18,1274.44,7652648.19
2019-01-19,1289.96,20889467.6
2019-01-20,1308.29,16633483.01
2019-01-21,1337.29,21320916.15
2019-01-22,1342.55,16111457.27
2019-01-23,1397.44,8670356.9
2019-01-24,1424.64,24754071.47
2019-01-25,1303.07,12834681.62
2019-01-26,1283.34,23216274.57
2019-01-27,1266.15,31386369.9
2019-01-28,1215.82,19269982.2
2019-01-29,1214.78,10867726.93
